Fecha,Producto,Región,Ventas
2023-09-29,E,Centro,64
2023-09-29,B,Sur,52
2023-09-29,B,Centro,83
2023-09-29,A,Norte,64
2023-09-29,A,Centro,59
2023-09-29,A,Centro,40
2023-09-29,B,Sur,94
2023-09-29,E,Oeste,69
2023-09-29,C,Este,40
2023-09-29,D,Este,53
2023-09-29,A,Norte,95
2023-09-29,E,Centro,35
2023-09-30,B,Norte,108
2023-09-30,A,Oeste,92
2023-09-30,B,Sur,39
2023-09-30,B,Norte,110
2023-10-01,C,Centro,74
2023-10-01,C,Este,11
2023-10-01,A,Oeste,32
2023-10-01,B,Norte,83
2023-10-02,B,Sur,36
2023-10-02,E,Este,79
2023-10-02,A,Sur,67
2023-10-02,B,Oeste,99
2023-10-02,B,Centro,92
2023-10-02,E,Centro,64
2023-10-02,D,Sur,43
2023-10-02,C,Este,75
2023-10-02,D,Sur,16
2023-10-03,A,Norte,83
2023-10-03,D,Sur,26
2023-10-03,E,Sur,46
2023-10-03,E,Oeste,13
2023-10-03,A,Oeste,86
2023-10-03,A,Norte,84
2023-10-03,D,Centro,53
2023-10-03,C,Este,54
2023-10-04,E,Norte,39
2023-10-04,B,Norte,84
2023-10-04,A,Sur,48
2023-10-04,E,Centro,36
2023-10-04,E,Sur,51
2023-10-04,A,Centro,91
2023-10-05,C,Este,42
2023-10-05,D,Oeste,74
2023-10-05,C,Norte,21
2023-10-05,E,Oeste,62
2023-10-05,E,Centro,78
2023-10-06,B,Sur,28
2023-10-06,A,Centro,78
2023-10-06,C,Centro,36
2023-10-06,E,Norte,57
2023-10-06,A,Norte,63
2023-10-06,B,Norte,62
2023-10-06,E,Oeste,34
2023-10-06,A,Oeste,62
2023-10-06,C,Centro,48
2023-10-06,C,Centro,68
2023-10-07,D,Oeste,13
2023-10-07,D,Norte,65
2023-10-07,D,Norte,74
2023-10-07,C,Oeste,55
2023-10-07,B,Sur,65
2023-10-07,E,Centro,37
2023-10-08,B,Sur,84
2023-10-08,B,Sur,43
2023-10-08,A,Norte,101
2023-10-08,E,Oeste,77
2023-10-08,D,Norte,47
2023-10-08,A,Este,86
2023-10-08,E,Centro,65
2023-10-08,C,Este,42
2023-10-08,D,Este,35
2023-10-08,D,Sur,36
2023-10-08,B,Sur,41
2023-10-08,C,Oeste,74
2023-10-08,A,Este,62
2023-10-09,B,Sur,85
2023-10-09,C,Norte,36
2023-10-09,C,Oeste,50
2023-10-09,D,Oeste,42
2023-10-09,D,Oeste,15
2023-10-10,D,Sur,15
2023-10-10,D,Este,35
2023-10-10,D,Centro,19
2023-10-10,C,Oeste,26
2023-10-10,E,Este,13
2023-10-10,A,Sur,91
2023-10-10,D,Centro,27
2023-10-11,A,Sur,42
2023-10-11,D,Norte,70
2023-10-11,C,Este,43
2023-10-11,E,Sur,10
2023-10-11,A,Oeste,79
2023-10-12,D,Este,20
2023-10-12,C,Sur,41
2023-10-12,E,Centro,73
2023-10-12,C,Sur,11
2023-10-12,B,Centro,84
2023-10-12,C,Oeste,45
2023-10-12,C,Oeste,72
2023-10-12,B,Oeste,86
2023-10-12,A,Sur,30
2023-10-12,B,Sur,83
2023-10-12,E,Este,55
2023-10-13,D,Sur,12
2023-10-13,D,Este,78
2023-10-13,C,Centro,64
2023-10-13,B,Norte,69
2023-10-13,C,Oeste,18
2023-10-14,B,Este,43
2023-10-14,B,Oeste,31
2023-10-14,D,Sur,17
2023-10-14,B,Centro,92
2023-10-14,C,Sur,20
2023-10-14,D,Centro,20
2023-10-14,B,Este,32
2023-10-15,D,Norte,46
2023-10-15,D,Este,48
2023-10-16,B,Centro,43
2023-10-16,A,Sur,89
2023-10-16,A,Sur,76
2023-10-16,C,Este,26
2023-10-17,E,Este,18
2023-10-17,E,Norte,49
2023-10-17,E,Oeste,67
2023-10-17,B,Oeste,84
2023-10-17,A,Centro,77
2023-10-17,C,Centro,15
2023-10-17,A,Este,74
2023-10-18,E,Oeste,40
2023-10-18,C,Este,49
2023-10-18,D,Norte,21
2023-10-18,E,Sur,74
2023-10-19,C,Norte,76
2023-10-19,B,Centro,64
2023-10-19,D,Este,22
2023-10-19,D,Sur,37
2023-10-19,A,Sur,57
2023-10-19,A,Centro,80
2023-10-19,B,Oeste,99
2023-10-19,C,Norte,90
2023-10-20,A,Oeste,98
2023-10-21,C,Oeste,76
2023-10-21,A,Oeste,91
2023-10-21,D,Centro,11
2023-10-21,D,Sur,10
2023-10-21,A,Centro,85
2023-10-21,B,Este,60
2023-10-22,C,Este,37
2023-10-22,A,Centro,35
2023-10-22,C,Norte,62
2023-10-22,D,Centro,19
2023-10-22,E,Este,10
2023-10-23,A,Norte,108
2023-10-23,E,Norte,37
2023-10-23,D,Sur,27
2023-10-23,A,Oeste,94
2023-10-23,A,Sur,71
2023-10-23,A,Este,31
2023-10-23,D,Centro,53
2023-10-23,B,Norte,54
2023-10-23,D,Centro,14
2023-10-23,A,Sur,96
2023-10-24,A,Centro,37
2023-10-24,C,Oeste,41
2023-10-24,E,Este,75
2023-10-24,E,Sur,10
2023-10-24,E,Centro,17
2023-10-24,B,Sur,89
2023-10-25,B,Norte,100
2023-10-25,A,Norte,69
2023-10-25,A,Sur,88
2023-10-25,A,Este,42
2023-10-25,E,Oeste,15
2023-10-25,A,Oeste,81
2023-10-25,A,Sur,78
2023-10-25,D,Sur,56
2023-10-26,D,Sur,50
2023-10-26,E,Este,63
2023-10-26,C,Norte,90
2023-10-26,B,Este,73
2023-10-26,E,Norte,58
2023-10-27,D,Centro,73
2023-10-27,B,Este,62
2023-10-27,D,Este,39
2023-10-28,A,Centro,79
2023-10-28,B,Norte,81
2023-10-28,E,Sur,20
2023-10-28,B,Norte,52
2023-10-28,B,Norte,60
2023-10-28,B,Centro,97
2023-10-29,E,Centro,79
2023-10-29,B,Oeste,61
2023-10-29,C,Centro,51
2023-10-29,B,Oeste,81
2023-10-29,C,Sur,10
2023-10-30,C,Oeste,32
2023-10-30,C,Centro,38
2023-10-30,D,Centro,55
2023-10-30,D,Oeste,16
2023-10-30,B,Norte,112
2023-10-30,A,Sur,89
2023-10-30,D,Oeste,80
2023-10-30,B,Este,77
2023-10-30,D,Este,67
2023-10-30,E,Sur,23
2023-10-30,A,Centro,99
2023-10-31,B,Sur,75
2023-11-01,E,Oeste,77
2023-11-01,B,Norte,91
2023-11-01,A,Norte,91
2023-11-01,A,Centro,65
2023-11-01,D,Centro,60
2023-11-02,D,Norte,51
2023-11-02,A,Oeste,58
2023-11-03,D,Este,59
2023-11-03,E,Este,110
2023-11-03,B,Centro,88
2023-11-03,C,Oeste,60
2023-11-03,C,Centro,40
2023-11-03,E,Oeste,51
2023-11-03,B,Norte,132
2023-11-04,D,Oeste,62
2023-11-04,B,Oeste,52
2023-11-04,A,Norte,104
2023-11-04,D,Este,67
2023-11-04,A,Oeste,107
2023-11-04,B,Sur,76
2023-11-04,C,Centro,60
2023-11-05,E,Este,53
2023-11-05,A,Oeste,62
2023-11-05,E,Oeste,31
2023-11-05,A,Norte,98
2023-11-05,D,Centro,61
2023-11-05,C,Este,48
2023-11-05,C,Este,76
2023-11-06,B,Oeste,55
2023-11-06,C,Sur,43
2023-11-06,B,Centro,83
2023-11-06,B,Oeste,68
2023-11-06,B,Sur,94
2023-11-07,B,Norte,55
2023-11-07,E,Este,55
2023-11-07,B,Oeste,73
2023-11-07,B,Este,86
2023-11-07,C,Oeste,27
2023-11-07,E,Este,72
2023-11-07,A,Sur,68
2023-11-07,A,Norte,120
2023-11-07,A,Sur,67
2023-11-08,C,Este,91
2023-11-08,C,Oeste,93
2023-11-08,E,Este,47
2023-11-08,D,Centro,86
2023-11-08,D,Centro,35
2023-11-09,C,Sur,58
2023-11-09,B,Oeste,57
2023-11-09,E,Norte,44
2023-11-09,B,Sur,80
2023-11-09,E,Norte,91
2023-11-09,E,Sur,44
2023-11-09,A,Norte,62
2023-11-09,B,Sur,43
2023-11-10,D,Este,72
2023-11-10,D,Oeste,51
2023-11-10,E,Este,97
2023-11-10,A,Norte,115
2023-11-10,E,Norte,109
2023-11-11,E,Este,48
2023-11-11,C,Sur,48
2023-11-11,E,Este,76
2023-11-11,A,Sur,108
2023-11-11,C,Oeste,60
2023-11-11,E,Este,74
2023-11-12,E,Norte,79
2023-11-12,B,Este,98
2023-11-12,E,Centro,50
2023-11-12,D,Norte,56
2023-11-12,D,Oeste,90
2023-11-12,C,Oeste,57
2023-11-12,A,Oeste,72
2023-11-12,D,Centro,77
2023-11-13,B,Oeste,90
2023-11-13,B,Oeste,46
2023-11-13,B,Norte,130
2023-11-13,B,Norte,50
2023-11-13,B,Centro,85
2023-11-13,A,Oeste,77
2023-11-13,C,Norte,107
2023-11-14,E,Oeste,66
2023-11-14,D,Este,51
2023-11-14,B,Sur,106
2023-11-14,C,Norte,91
2023-11-15,C,Oeste,81
2023-11-15,A,Centro,52
2023-11-15,A,Centro,99
2023-11-15,E,Centro,47
2023-11-15,D,Sur,78
2023-11-15,E,Norte,66
2023-11-15,D,Oeste,32
2023-11-16,B,Centro,49
2023-11-16,B,Centro,55
2023-11-16,E,Oeste,58
2023-11-16,E,Oeste,105
2023-11-16,D,Sur,85
2023-11-16,E,Este,40
2023-11-17,A,Norte,62
2023-11-17,C,Este,49
2023-11-17,D,Centro,29
2023-11-17,A,Oeste,54
2023-11-17,B,Oeste,99
2023-11-17,D,Este,63
2023-11-17,E,Norte,87
2023-11-17,A,Sur,106
2023-11-17,C,Este,75
2023-11-18,A,Oeste,116
2023-11-18,A,Oeste,70
2023-11-18,A,Norte,118
2023-11-18,C,Sur,49
2023-11-18,D,Centro,88
2023-11-18,A,Oeste,71
2023-11-18,C,Este,73
2023-11-18,A,Norte,130
2023-11-18,B,Oeste,89
2023-11-18,D,Sur,72
2023-11-19,E,Sur,81
2023-11-19,B,Sur,94
2023-11-19,B,Centro,82
2023-11-19,D,Este,74
2023-11-19,D,Oeste,79
2023-11-19,D,Este,92
2023-11-20,C,Este,69
2023-11-20,A,Centro,81
2023-11-20,E,Oeste,62
2023-11-20,D,Sur,74
2023-11-20,B,Oeste,63
2023-11-20,A,Oeste,81
2023-11-20,C,Centro,87
2023-11-20,C,Centro,47
2023-11-20,A,Oeste,45
2023-11-20,B,Norte,127
2023-11-20,A,Norte,92
2023-11-20,B,Este,83
2023-11-20,A,Oeste,72
2023-11-20,C,Sur,63
2023-11-21,A,Oeste,89
2023-11-21,E,Norte,67
2023-11-21,E,Sur,79
2023-11-21,D,Centro,79
2023-11-21,E,Este,82
2023-11-21,D,Este,34
2023-11-21,A,Norte,93
2023-11-21,B,Sur,87
2023-11-21,A,Sur,95
2023-11-22,C,Sur,74
2023-11-22,D,Centro,74
2023-11-22,B,Centro,64
2023-11-22,B,Oeste,90
2023-11-22,D,Sur,53
2023-11-23,C,Sur,71
2023-11-23,A,Este,48
2023-11-23,D,Norte,84
2023-11-23,C,Norte,46
2023-11-23,B,Norte,118
2023-11-23,E,Oeste,88
2023-11-23,E,Norte,90
2023-11-23,D,Norte,65
2023-11-23,D,Centro,36
2023-11-23,B,Centro,116
2023-11-24,C,Oeste,70
2023-11-24,B,Sur,54
2023-11-24,D,Este,94
2023-11-24,E,Norte,49
2023-11-24,C,Oeste,53
2023-11-24,E,Este,67
2023-11-24,B,Oeste,89
2023-11-24,A,Norte,117
2023-11-25,B,Norte,117
2023-11-25,A,Norte,99
2023-11-25,A,Sur,63
2023-11-25,C,Norte,65
2023-11-25,D,Norte,90
2023-11-25,A,Norte,94
2023-11-25,D,Norte,66
2023-11-25,A,Centro,95
2023-11-25,C,Oeste,60
2023-11-25,A,Sur,88
2023-11-25,B,Oeste,111
2023-11-25,C,Centro,66
2023-11-25,D,Este,60
2023-11-26,C,Oeste,96
2023-11-26,B,Oeste,42
2023-11-26,A,Oeste,123
2023-11-26,B,Sur,90
2023-11-26,D,Oeste,102
2023-11-26,E,Centro,72
2023-11-26,A,Centro,116
2023-11-26,C,Centro,96
2023-11-26,B,Norte,78
2023-11-27,A,Centro,116
2023-11-27,C,Este,108
2023-11-27,C,Oeste,41
2023-11-27,B,Centro,52
2023-11-27,E,Sur,57
2023-11-27,B,Este,48
2023-11-27,D,Sur,52
2023-11-27,A,Este,119
2023-11-27,D,Este,46
2023-11-28,A,Norte,85
2023-11-28,A,Oeste,105
2023-11-28,B,Norte,66
2023-11-28,E,Norte,58
2023-11-28,B,Sur,52
2023-11-28,A,Norte,83
2023-11-28,D,Este,95
2023-11-28,A,Centro,83
2023-11-28,D,Sur,73
2023-11-29,D,Este,46
2023-11-29,A,Sur,92
2023-11-29,D,Centro,78
2023-11-29,E,Sur,49
2023-11-29,A,Centro,77
2023-11-30,B,Centro,87
2023-11-30,B,Este,105
2023-11-30,E,Norte,31
2023-11-30,A,Centro,104
2023-11-30,E,Norte,90
2023-11-30,E,Este,67
2023-11-30,C,Centro,86
2023-12-01,B,Este,87
2023-12-01,D,Este,56
2023-12-01,D,Este,40
2023-12-01,B,Este,83
2023-12-01,B,Norte,94
2023-12-01,D,Norte,61
2023-12-01,E,Este,78
2023-12-01,A,Este,112
2023-12-02,C,Centro,39
2023-12-02,E,Centro,70
2023-12-02,A,Norte,123
2023-12-02,E,Este,49
2023-12-02,A,Centro,98
2023-12-02,E,Este,52
2023-12-02,E,Norte,60
2023-12-02,D,Oeste,68
2023-12-02,A,Oeste,57
2023-12-02,C,Sur,48
2023-12-03,C,Norte,81
2023-12-03,B,Centro,48
2023-12-04,E,Oeste,78
2023-12-04,E,Oeste,63
2023-12-05,E,Oeste,74
2023-12-05,C,Oeste,63
2023-12-05,A,Norte,117
2023-12-05,E,Centro,74
2023-12-05,B,Este,42
2023-12-05,A,Oeste,89
2023-12-06,A,Norte,107
2023-12-06,B,Centro,115
2023-12-06,A,Norte,57
2023-12-06,D,Centro,81
2023-12-06,B,Oeste,57
2023-12-06,A,Sur,92
2023-12-06,D,Norte,49
2023-12-06,A,Norte,124
2023-12-06,E,Norte,96
2023-12-06,A,Norte,123
2023-12-07,E,Este,87
2023-12-07,A,Este,78
2023-12-07,D,Norte,61
2023-12-07,B,Oeste,104
2023-12-07,A,Sur,92
2023-12-07,A,Norte,100
2023-12-07,E,Centro,82
2023-12-08,D,Este,106
2023-12-08,E,Norte,87
2023-12-08,A,Norte,93
2023-12-08,C,Norte,69
2023-12-08,E,Sur,39
2023-12-08,B,Oeste,69
2023-12-08,C,Oeste,28
2023-12-09,E,Centro,71
2023-12-10,A,Centro,109
2023-12-10,C,Este,40
2023-12-10,D,Centro,83
2023-12-10,A,Oeste,84
2023-12-11,A,Oeste,86
2023-12-11,A,Centro,57
2023-12-11,C,Este,67
2023-12-11,D,Oeste,43
2023-12-11,E,Centro,59
2023-12-11,E,Centro,34
2023-12-12,A,Oeste,100
2023-12-12,D,Centro,83
2023-12-12,E,Este,61
2023-12-12,B,Norte,122
2023-12-12,A,Norte,114
2023-12-12,E,Oeste,43
2023-12-12,D,Sur,73
2023-12-13,B,Oeste,121
2023-12-13,B,Centro,94
2023-12-13,B,Este,81
2023-12-13,A,Oeste,65
2023-12-13,A,Oeste,85
2023-12-13,E,Norte,74
2023-12-14,A,Oeste,116
2023-12-14,D,Sur,33
2023-12-14,D,Centro,59
2023-12-14,A,Este,53
2023-12-14,D,Sur,74
2023-12-14,E,Este,44
2023-12-14,A,Sur,62
2023-12-14,B,Oeste,114
2023-12-15,B,Centro,109
2023-12-15,B,Norte,104
2023-12-15,D,Sur,65
2023-12-15,C,Norte,104
2023-12-15,D,Norte,104
2023-12-15,A,Oeste,97
2023-12-15,A,Centro,89
2023-12-15,D,Centro,83
2023-12-15,C,Centro,72
2023-12-16,C,Este,106
2023-12-16,B,Sur,56
2023-12-16,D,Sur,46
2023-12-16,B,Oeste,68
2023-12-16,C,Sur,75
2023-12-16,A,Centro,122
2023-12-16,A,Este,114
2023-12-16,B,Este,89
2023-12-16,A,Oeste,105
2023-12-17,C,Este,57
2023-12-17,E,Sur,35
2023-12-17,D,Centro,82
2023-12-17,A,Centro,77
2023-12-17,D,Este,94
2023-12-18,D,Norte,63
2023-12-18,E,Oeste,57
2023-12-18,B,Norte,97
2023-12-18,B,Este,80
2023-12-18,D,Sur,96
2023-12-18,B,Este,119
2023-12-18,A,Este,112
2023-12-18,D,Sur,71
2023-12-18,D,Sur,44
2023-12-18,E,Centro,23
2023-12-19,A,Centro,49
2023-12-19,B,Centro,67
2023-12-19,D,Norte,60
2023-12-19,D,Norte,70
2023-12-19,B,Centro,105
2023-12-19,C,Sur,69
2023-12-19,D,Este,89
2023-12-19,A,Oeste,66
2023-12-19,B,Oeste,109
2023-12-19,A,Centro,97
2023-12-20,B,Sur,111
2023-12-20,B,Este,54
2023-12-20,D,Oeste,53
2023-12-20,C,Este,94
2023-12-20,A,Centro,76
2023-12-20,B,Centro,64
2023-12-20,D,Centro,67
2023-12-21,A,Oeste,46
2023-12-21,C,Sur,96
2023-12-21,D,Sur,42
2023-12-21,D,Sur,51
2023-12-22,D,Sur,38
2023-12-22,D,Norte,67
2023-12-22,C,Oeste,92
2023-12-22,C,Sur,40
2023-12-22,D,Sur,87
2023-12-22,B,Sur,49
2023-12-23,D,Oeste,42
2023-12-23,D,Oeste,44
2023-12-23,C,Este,51
2023-12-23,B,Norte,115
2023-12-23,B,Oeste,61
2023-12-23,E,Centro,52
2023-12-23,A,Este,114
2023-12-24,C,Sur,33
2023-12-24,D,Oeste,102
2023-12-24,B,Este,116
2023-12-25,B,Este,89
2023-12-25,C,Este,49
2023-12-25,D,Oeste,69
2023-12-25,B,Norte,53
2023-12-26,D,Oeste,50
2023-12-26,A,Este,102
2023-12-27,E,Norte,85
2023-12-27,C,Oeste,90
2023-12-27,E,Oeste,108
2023-12-27,D,Centro,51
2023-12-27,D,Norte,49
2023-12-27,E,Oeste,73
2023-12-27,E,Centro,59
2023-12-27,C,Centro,39
2023-12-27,A,Este,114
2023-12-28,D,Este,60
2023-12-28,C,Oeste,100
2023-12-28,D,Oeste,61
2023-12-28,E,Oeste,75
2023-12-28,E,Norte,116
2023-12-28,C,Oeste,50
2023-12-28,C,Sur,65
2023-12-28,E,Centro,29
2023-12-28,A,Norte,110
2023-12-28,B,Oeste,81
2023-12-28,B,Oeste,106
2023-12-29,B,Sur,50
2023-12-29,D,Sur,43
2023-12-29,D,Oeste,86
2023-12-29,E,Sur,30
2023-12-29,E,Centro,57
2023-12-29,E,Oeste,46
2023-12-29,B,Oeste,75
2023-12-29,A,Norte,100
2023-12-30,E,Centro,82
2023-12-30,D,Norte,115
2023-12-30,B,Oeste,106
2023-12-30,A,Norte,118
2023-12-30,D,Oeste,81
2023-12-30,B,Sur,113
2023-12-30,C,Sur,92
2023-12-30,C,Centro,96
2023-12-31,B,Sur,52
2023-12-31,D,Centro,51
2023-12-31,E,Oeste,46
2023-12-31,C,Este,62
2024-01-01,E,Oeste,41
2024-01-01,A,Este,58
2024-01-01,C,Sur,10
2024-01-01,D,Centro,26
2024-01-01,A,Centro,66
2024-01-01,B,Sur,24
2024-01-01,A,Este,45
2024-01-02,B,Centro,66
2024-01-02,D,Este,64
2024-01-02,A,Centro,37
2024-01-02,D,Sur,10
2024-01-02,C,Centro,72
2024-01-03,C,Sur,45
2024-01-03,A,Oeste,57
2024-01-03,C,Sur,33
2024-01-03,B,Norte,59
2024-01-03,D,Oeste,64
2024-01-03,A,Este,87
2024-01-03,E,Norte,46
2024-01-04,D,Sur,29
2024-01-04,C,Norte,27
2024-01-04,E,Oeste,63
2024-01-04,D,Norte,45
2024-01-04,A,Este,78
2024-01-05,C,Centro,63
2024-01-05,A,Norte,53
2024-01-05,D,Oeste,10
2024-01-06,E,Norte,42
2024-01-06,E,Norte,45
2024-01-06,A,Este,57
2024-01-06,B,Sur,82
2024-01-06,E,Sur,11
2024-01-06,E,Centro,11
2024-01-06,B,Oeste,64
2024-01-06,A,Norte,35
2024-01-07,E,Este,64
2024-01-07,E,Este,10
2024-01-07,A,Este,81
2024-01-07,C,Sur,20
2024-01-07,D,Este,44
2024-01-07,D,Norte,62
2024-01-07,E,Este,55
2024-01-07,E,Centro,56
2024-01-07,D,Oeste,57
2024-01-07,A,Este,79
2024-01-07,A,Este,84
2024-01-08,B,Centro,91
2024-01-08,C,Este,48
2024-01-08,C,Oeste,48
2024-01-08,D,Sur,45
2024-01-08,C,Centro,39
2024-01-08,A,Este,77
2024-01-08,A,Sur,70
2024-01-08,C,Este,18
2024-01-09,C,Sur,58
2024-01-09,B,Oeste,54
2024-01-09,D,Norte,56
2024-01-09,D,Sur,23
2024-01-10,A,Oeste,87
2024-01-10,B,Oeste,76
2024-01-10,B,Sur,78
2024-01-10,C,Sur,32
2024-01-10,C,Sur,58
2024-01-10,D,Centro,10
2024-01-10,D,Sur,33
2024-01-10,E,Sur,64
2024-01-11,B,Centro,25
2024-01-11,E,Oeste,52
2024-01-11,B,Centro,34
2024-01-11,D,Norte,19
2024-01-11,C,Oeste,23
2024-01-11,E,Este,28
2024-01-12,D,Oeste,55
2024-01-12,A,Norte,44
2024-01-12,C,Oeste,46
2024-01-12,D,Oeste,72
2024-01-13,C,Norte,58
2024-01-13,D,Oeste,63
2024-01-13,A,Centro,51
2024-01-13,B,Este,54
2024-01-13,E,Oeste,31
2024-01-13,B,Centro,37
2024-01-13,D,Centro,57
2024-01-13,E,Norte,66
2024-01-13,C,Este,69
2024-01-14,E,Centro,17
2024-01-14,D,Este,10
2024-01-14,A,Centro,17
2024-01-14,E,Oeste,65
2024-01-14,E,Oeste,13
2024-01-14,B,Este,72
2024-01-15,E,Oeste,18
2024-01-15,B,Este,62
2024-01-15,C,Norte,52
2024-01-15,B,Este,58
2024-01-15,E,Este,13
2024-01-15,D,Centro,44
2024-01-15,E,Centro,62
2024-01-15,D,Norte,18
2024-01-15,D,Este,21
2024-01-15,B,Oeste,23
2024-01-15,E,Centro,13
2024-01-15,D,Norte,13
2024-01-16,C,Centro,35
2024-01-16,D,Norte,36
2024-01-16,E,Oeste,51
2024-01-16,A,Oeste,46
2024-01-16,B,Oeste,35
2024-01-16,B,Este,42
2024-01-17,A,Este,59
2024-01-17,A,Centro,57
2024-01-17,C,Oeste,10
2024-01-17,A,Sur,23
2024-01-17,E,Oeste,10
2024-01-17,C,Centro,49
2024-01-18,C,Centro,72
2024-01-18,C,Este,58
2024-01-18,D,Centro,12
2024-01-18,A,Norte,46
2024-01-18,B,Norte,47
2024-01-18,D,Norte,77
2024-01-18,A,Oeste,73
2024-01-18,D,Oeste,34
2024-01-19,A,Este,88
2024-01-19,D,Centro,62
2024-01-19,D,Oeste,18
2024-01-19,B,Centro,23
2024-01-19,B,Norte,51
2024-01-19,B,Centro,37
2024-01-19,B,Sur,30
2024-01-19,B,Este,70
2024-01-20,E,Centro,65
2024-01-20,B,Norte,104
2024-01-20,B,Norte,43
2024-01-20,B,Centro,75
2024-01-20,C,Este,10
2024-01-20,E,Sur,43
2024-01-20,A,Norte,61
2024-01-21,B,Centro,82
2024-01-21,D,Este,10
2024-01-21,B,Sur,49
2024-01-21,C,Este,50
2024-01-21,C,Sur,61
2024-01-21,C,Oeste,67
2024-01-21,C,Oeste,50
2024-01-22,A,Este,28
2024-01-22,B,Centro,65
2024-01-22,C,Sur,54
2024-01-22,C,Oeste,36
2024-01-22,E,Oeste,10
2024-01-22,D,Sur,37
2024-01-22,C,Norte,69
2024-01-22,E,Centro,24
2024-01-22,A,Este,49
2024-01-23,C,Centro,52
2024-01-23,C,Norte,46
2024-01-23,B,Centro,27
2024-01-24,C,Sur,60
2024-01-24,B,Este,34
2024-01-24,E,Sur,50
2024-01-24,B,Centro,24
2024-01-24,C,Sur,10
2024-01-24,B,Centro,57
2024-01-24,D,Sur,10
2024-01-25,A,Este,27
2024-01-25,D,Norte,43
2024-01-25,A,Sur,48
2024-01-25,C,Oeste,74
2024-01-25,A,Oeste,75
2024-01-26,D,Norte,76
2024-01-26,D,Norte,68
2024-01-26,B,Oeste,82
2024-01-26,E,Sur,12
2024-01-26,B,Oeste,25
2024-01-26,E,Oeste,31
2024-01-27,A,Oeste,47
2024-01-27,C,Centro,10
2024-01-27,B,Oeste,42
2024-01-27,D,Oeste,52
2024-01-28,E,Sur,23
2024-01-28,B,Sur,11
2024-01-28,B,Sur,21
2024-01-28,B,Oeste,43
2024-01-28,B,Oeste,43
2024-01-28,E,Centro,42
2024-01-29,D,Norte,59
2024-01-29,C,Norte,22
2024-01-29,E,Oeste,47
2024-01-29,B,Centro,31
2024-01-29,A,Norte,45
2024-01-29,B,Este,73
2024-01-29,E,Oeste,34
2024-01-29,A,Sur,29
2024-01-29,D,Norte,78
2024-01-29,D,Centro,75
2024-01-29,D,Centro,32
2024-01-30,A,Este,21
2024-01-30,A,Este,71
2024-01-30,E,Sur,31
2024-01-30,E,Sur,10
2024-01-30,A,Norte,79
2024-01-30,B,Sur,79
2024-01-30,D,Este,36
2024-01-31,B,Oeste,29
2024-01-31,A,Norte,103
2024-01-31,E,Centro,65
2024-01-31,B,Oeste,33
2024-01-31,E,Este,10
2024-01-31,B,Sur,58
2024-01-31,A,Sur,39
2024-01-31,A,Este,53
2024-02-01,C,Sur,50
2024-02-01,D,Oeste,63
2024-02-01,C,Norte,26
2024-02-01,C,Centro,22
2024-02-01,D,Oeste,38
2024-02-02,C,Centro,58
2024-02-02,D,Este,41
2024-02-02,D,Este,15
2024-02-02,E,Oeste,14
2024-02-02,A,Oeste,53
2024-02-02,D,Centro,26
2024-02-03,A,Sur,46
2024-02-03,E,Este,52
2024-02-03,E,Este,10
2024-02-03,B,Este,85
2024-02-03,A,Centro,63
2024-02-03,C,Este,12
2024-02-03,C,Oeste,19
2024-02-03,E,Este,45
2024-02-04,B,Centro,90
2024-02-04,A,Norte,42
2024-02-04,C,Oeste,10
2024-02-04,D,Norte,48
2024-02-04,D,Centro,16
2024-02-04,D,Este,15
2024-02-05,C,Sur,55
2024-02-05,E,Norte,46
2024-02-05,E,Sur,52
2024-02-05,B,Centro,75
2024-02-05,B,Oeste,66
2024-02-05,A,Centro,57
2024-02-05,C,Oeste,44
2024-02-05,B,Norte,91
2024-02-06,B,Este,59
2024-02-06,B,Este,58
2024-02-07,D,Norte,67
2024-02-07,D,Centro,33
2024-02-07,B,Norte,80
2024-02-07,A,Este,82
2024-02-07,A,Norte,57
2024-02-07,B,Norte,69
2024-02-07,C,Oeste,42
2024-02-07,D,Este,42
2024-02-08,A,Este,74
2024-02-08,E,Norte,57
2024-02-08,C,Norte,54
2024-02-08,E,Centro,10
2024-02-08,E,Sur,34
2024-02-08,C,Oeste,50
2024-02-09,A,Sur,39
2024-02-09,A,Este,92
2024-02-09,D,Oeste,10
2024-02-10,C,Centro,48
2024-02-10,B,Norte,33
2024-02-10,C,Sur,10
2024-02-10,B,Oeste,56
2024-02-10,D,Centro,14
2024-02-10,A,Este,92
2024-02-10,E,Centro,27
2024-02-10,C,Este,64
2024-02-10,B,Este,19
2024-02-10,B,Este,78
2024-02-11,B,Oeste,34
2024-02-11,A,Oeste,20
2024-02-11,D,Sur,11
2024-02-11,A,Norte,57
2024-02-11,D,Sur,11
2024-02-11,E,Centro,37
2024-02-11,A,Norte,62
2024-02-11,B,Sur,83
2024-02-12,B,Centro,41
2024-02-12,A,Sur,25
2024-02-12,C,Este,60
2024-02-12,A,Este,68
2024-02-12,D,Norte,30
2024-02-12,C,Este,35
2024-02-12,D,Centro,51
2024-02-12,D,Norte,43
2024-02-12,C,Este,62
2024-02-12,A,Oeste,78
2024-02-13,A,Este,34
2024-02-13,B,Este,73
2024-02-13,C,Sur,28
2024-02-14,B,Norte,77
2024-02-14,C,Oeste,49
2024-02-14,C,Este,50
2024-02-14,A,Este,67
2024-02-14,C,Norte,57
2024-02-14,C,Oeste,26
